index,name,document,type,inner invocations,external invocations,calls,visits,length,lines,modifier,commit,full text,moved,removed,gpt text,gpt response,code summary
1,store,store ,Field,"BtreeMap(BtreeMapStore,String,Class<K>,Class<V>)",,,,34,1,18,,private final BtreeMapStore store;,False,False,,False,
2,name,name ,Field,"BtreeMap(BtreeMapStore,String,Class<K>,Class<V>)",,,,26,1,18,,private final String name;,False,False,,False,
3,keyType,key type ,Field,,,,,30,1,18,,private final KeyType keyType;,False,False,,False,
4,valueType,value type ,Field,,,,,34,1,18,,private final ValueType valueType;,False,False,,False,
5,root,root ,Field,,,,,18,1,2,,private Page root;,False,False,,False,
6,"BtreeMap(BtreeMapStore,String,Class<K>,Class<V>)",btree map store name key class value class ,Method,,,org.h2.dev.store.btree.BtreeMap.IntegerType+IntegerType() org.h2.dev.store.btree.BtreeMap.StringType+StringType() java.lang.RuntimeException+RuntimeException(String) java.lang.Class+toString() java.lang.Class+toString() org.h2.dev.store.btree.BtreeMap.IntegerType+IntegerType() org.h2.dev.store.btree.BtreeMap.StringType+StringType() java.lang.RuntimeException+RuntimeException(String) java.lang.Class+toString() java.lang.Class+toString(),"org.h2.dev.store.btree.BtreeMap<K,V>+store org.h2.dev.store.btree.BtreeMap+store org.h2.dev.store.btree.BtreeMap<K,V>+name org.h2.dev.store.btree.BtreeMap+name org.h2.dev.store.btree.BtreeMap+keyType org.h2.dev.store.btree.BtreeMap+keyType org.h2.dev.store.btree.BtreeMap+valueType org.h2.dev.store.btree.BtreeMap+valueType",730,18,2,,"private BtreeMap(BtreeMapStore store, String name, Class<K> keyClass, Class<V> valueClass) {
        this.store = store;
        this.name = name;
        if (keyClass == Integer.class) {
            keyType = new IntegerType();
        } else if (keyClass == String.class) {
            keyType = new StringType();
        } else {
            throw new RuntimeException(""Unsupported key class "" + keyClass.toString());
        }
        if (valueClass == Integer.class) {
            valueType = new IntegerType();
        } else if (valueClass == String.class) {
            valueType = new StringType();
        } else {
            throw new RuntimeException(""Unsupported value class "" + keyClass.toString());
        }
    }",False,False,"The function of this method is to initialize a BtreeMap object with the given parameters, including the store, name, key class, and value class. It also sets the keyType and valueType based on the keyClass and valueClass respectively.",True,"This code defines a private constructor for a BtreeMap class. It takes in a BtreeMapStore, a name, and key and value classes as parameters. It initializes the keyType and valueType based on the keyClass and valueClass provided, and throws an exception if the classes are not supported."
7,getClass(String),get class name get the class with the given tag name param name the tag name return the class ,Method,,,java.lang.String+equals(Object) java.lang.String+equals(Object) java.lang.String+equals(Object) java.lang.String+equals(Object) java.lang.RuntimeException+RuntimeException(String),,385,14,8,"/** 
 * Get the class with the given tag name.
 * @param name the tag name
 * @return the class
 */
","/**
     * Get the class with the given tag name.
     *
     * @param name the tag name
     * @return the class
     */
    static Class<?> getClass(String name) {
        if (name.equals(""i"")) {
            return Integer.class;
        } else if (name.equals(""s"")) {
            return String.class;
        }
        throw new RuntimeException(""Unknown class name "" + name);
    }",False,False,"This method returns the class based on the given tag name. If the tag name is ""i"", it returns Integer.class. If the tag name is ""s"", it returns String.class. Otherwise, it throws a RuntimeException.",False,"This code defines a static method called ""getClass"" that takes a tag name as input and returns the corresponding class. It supports two tag names: ""i"" for Integer class and ""s"" for String class. If an unknown tag name is provided, it throws a RuntimeException."
8,"open(BtreeMapStore,String,Class<K>,Class<V>)",open store name key class value class open a map param the key type param the value type param store the tree store param name the name of the map param key class the key class param value class the value class return the map ,Method,,"org.h2.dev.store.btree.BtreeMapStore+openMap(String,Class<K>,Class<V>) org.h2.dev.store.btree.BtreeMapStore+open()","org.h2.dev.store.btree.BtreeMap+BtreeMap(BtreeMapStore,String,Class<K>,Class<V>)",,466,14,8,"/** 
 * Open a map.
 * @param < K > the key type
 * @param < V > the value type
 * @param store the tree store
 * @param name the name of the map
 * @param keyClass the key class
 * @param valueClass the value class
 * @return the map
 */
","/**
     * Open a map.
     *
     * @param <K> the key type
     * @param <V> the value type
     * @param store the tree store
     * @param name the name of the map
     * @param keyClass the key class
     * @param valueClass the value class
     * @return the map
     */
    static <K, V> BtreeMap<K, V> open(BtreeMapStore store, String name, Class<K> keyClass, Class<V> valueClass) {
        return new BtreeMap<K, V>(store, name, keyClass, valueClass);
    }",False,False,This method serves to open a map by creating a new instance of the BtreeMap class with the given parameters and returning it.,False,"This code defines a static method called ""open"" that creates and returns a new instance of the BtreeMap class. The method takes a tree store, a name, and key and value classes as parameters. The BtreeMap instance is initialized with these parameters and returned."
9,"put(K,V)",put key data store a key value pair param key the key param data the value ,Method,,org.h2.test.unit.TestTreeMapStore+testBtreeStore() org.h2.test.unit.TestTreeMapStore+testDefragment() org.h2.test.unit.TestTreeMapStore+testReuseSpace() org.h2.test.unit.TestTreeMapStore+testRandom() org.h2.test.unit.TestTreeMapStore+testKeyValueClasses() org.h2.test.unit.TestTreeMapStore+testKeyValueClasses() org.h2.test.unit.TestTreeMapStore+testKeyValueClasses() org.h2.test.unit.TestTreeMapStore+testKeyValueClasses() org.h2.test.unit.TestTreeMapStore+testIterate() org.h2.test.unit.TestTreeMapStore+testSimple() org.h2.dev.store.btree.BtreeMapStore+store() org.h2.dev.store.btree.BtreeMapStore+store() org.h2.dev.store.btree.BtreeMapStore+store() org.h2.dev.store.btree.BtreeMapStore+store() org.h2.dev.store.btree.BtreeMapStore+store() org.h2.dev.store.btree.BtreeMapStore+store(),"org.h2.dev.store.btree.BtreeMap+isChanged() org.h2.dev.store.btree.BtreeMap+isChanged() org.h2.dev.store.btree.BtreeMapStore+markChanged(String,BtreeMap<?,?>) org.h2.dev.store.btree.BtreeMapStore+markChanged(String,BtreeMap<?,?>) org.h2.dev.store.btree.Page+put(BtreeMap<?,?>,Page,Object,Object) org.h2.dev.store.btree.Page+put(BtreeMap<?,?>,Page,Object,Object)",org.h2.dev.store.btree.BtreeMap+store org.h2.dev.store.btree.BtreeMap+name org.h2.dev.store.btree.BtreeMap+root org.h2.dev.store.btree.BtreeMap+root,276,12,1,"/** 
 * Store a key-value pair.
 * @param key the key
 * @param data the value
 */
","/**
     * Store a key-value pair.
     *
     * @param key the key
     * @param data the value
     */
    public void put(K key, V data) {
        if (!isChanged()) {
            store.markChanged(name, this);
        }
        root = Page.put(this, root, key, data);
    }",False,False,"This method is used to store a key-value pair in a data structure. It checks if any changes have been made, and if not, marks the data structure as changed. Then, it calls the ""put"" method on the root page to store the key-value pair.",True,"The `put` method is used to store a key-value pair in a data structure. It checks if any changes have been made, and if not, it marks the data structure as changed. Then, it calls the `put` method of the `Page` class to store the key-value pair in the data structure."
10,get(K),get key get a value param key the key return the value or null if not found ,Method,,"org.h2.test.unit.TestTreeMapStore+testBtreeStore() org.h2.test.unit.TestTreeMapStore+testBtreeStore() org.h2.test.unit.TestTreeMapStore+testBtreeStore() org.h2.test.unit.TestTreeMapStore+testBtreeStore() org.h2.test.unit.TestTreeMapStore+testBtreeStore() org.h2.test.unit.TestTreeMapStore+testBtreeStore() org.h2.test.unit.TestTreeMapStore+testBtreeStore() org.h2.test.unit.TestTreeMapStore+testRandom() org.h2.test.unit.TestTreeMapStore+testKeyValueClasses() org.h2.test.unit.TestTreeMapStore+testKeyValueClasses() org.h2.test.unit.TestTreeMapStore+testKeyValueClasses() org.h2.test.unit.TestTreeMapStore+testKeyValueClasses() org.h2.test.unit.TestTreeMapStore+testSimple() org.h2.test.unit.TestTreeMapStore+testSimple() org.h2.test.unit.TestTreeMapStore+testSimple() org.h2.test.unit.TestTreeMapStore+testSimple() org.h2.dev.store.btree.BtreeMapStore+openMap(String,Class<K>,Class<V>) org.h2.dev.store.btree.BtreeMapStore+readMeta()",org.h2.dev.store.btree.Page+find(Object) org.h2.dev.store.btree.Page+find(Object),org.h2.dev.store.btree.BtreeMap+root org.h2.dev.store.btree.BtreeMap+root,276,13,1,"/** 
 * Get a value.
 * @param key the key
 * @return the value, or null if not found
 */
","/**
     * Get a value.
     *
     * @param key the key
     * @return the value, or null if not found
     */
    @SuppressWarnings(""unchecked"")
    public V get(K key) {
        if (root == null) {
            return null;
        }
        return (V) root.find(key);
    }",False,False,"This method serves to retrieve a value associated with a given key from a data structure. It returns the value if found, or null if not found.",True,"This code defines a method called ""get"" that retrieves a value from a data structure. It takes a key as input and returns the corresponding value if found, otherwise it returns null. The method uses a root node to search for the key and returns the value associated with it."
