index,name,document,type,inner invocations,external invocations,calls,visits,length,lines,modifier,commit,full text,moved,removed,gpt text,gpt response,code summary
1,CLUSTER,cluster ,Field,,,,,67,1,26,,"private static final String CLUSTER = ""cluster-foo.googleapis.com"";",False,False,,False,
2,AUTHORITY,authority ,Field,,,,,57,1,26,,"private static final String AUTHORITY = ""api.google.com"";",False,False,,False,
3,EDS_SERVICE_NAME,eds service name ,Field,,,,,72,1,26,,"private static final String EDS_SERVICE_NAME = ""service.googleapis.com"";",False,False,,False,
4,LRS_SERVER_NAME,lrs server name ,Field,,,,,67,1,26,,"private static final String LRS_SERVER_NAME = ""lrs.googleapis.com"";",False,False,,False,
5,locality1,locality1 ,Field,,,,,104,2,18,,"private final Locality locality1 =
      new Locality(""test-region-1"", ""test-zone-1"", ""test-subzone-1"");",False,False,,False,
6,locality2,locality2 ,Field,,,,,104,2,18,,"private final Locality locality2 =
      new Locality(""test-region-2"", ""test-zone-2"", ""test-subzone-2"");",False,False,,False,
7,locality3,locality3 ,Field,,,,,104,2,18,,"private final Locality locality3 =
      new Locality(""test-region-3"", ""test-zone-3"", ""test-subzone-3"");",False,False,,False,
8,syncContext,sync context ,Field,,,,,264,7,18,,"private final SynchronizationContext syncContext = new SynchronizationContext(
      new Thread.UncaughtExceptionHandler() {
        @Override
        public void uncaughtException(Thread t, Throwable e) {
          throw new AssertionError(e);
        }
      });",False,False,,False,
9,fakeClock,fake clock ,Field,,,,,52,1,18,,private final FakeClock fakeClock = new FakeClock();,False,False,,False,
10,registry,registry ,Field,,,,,73,1,18,,private final LoadBalancerRegistry registry = new LoadBalancerRegistry();,False,False,,False,
11,roundRobin,round robin ,Field,,,,,120,2,18,,"private final PolicySelection roundRobin =
      new PolicySelection(new FakeLoadBalancerProvider(""round_robin""), null);",False,False,,False,
12,weightedTarget,weighted target ,Field,,,,,138,2,18,,"private final PolicySelection weightedTarget =
      new PolicySelection(new FakeLoadBalancerProvider(WEIGHTED_TARGET_POLICY_NAME), null);",False,False,,False,
13,downstreamBalancers,downstream balancers ,Field,,,,,77,1,18,,private final List<FakeLoadBalancer> downstreamBalancers = new ArrayList<>();,True,True,,False,
14,xdsClient,xds client ,Field,,,,,60,1,18,,private final FakeXdsClient xdsClient = new FakeXdsClient();,False,False,,False,
15,xdsClientPool,xds client pool ,Field,,,,,302,13,18,,"private final ObjectPool<XdsClient> xdsClientPool = new ObjectPool<XdsClient>() {
    @Override
    public XdsClient getObject() {
      xdsClientRefs++;
      return xdsClient;
    }

    @Override
    public XdsClient returnObject(Object object) {
      xdsClientRefs--;
      return null;
    }
  };",False,False,,False,
16,helper,helper ,Field,,,,,56,1,2,,private LoadBalancer.Helper helper = new FakeLbHelper();,False,False,,False,
17,mockRandom,mock random ,Field,,,,,44,2,2,,"@Mock
  private ThreadSafeRandom mockRandom;",True,True,,False,
18,xdsClientRefs,xds client refs ,Field,,,,,26,1,2,,private int xdsClientRefs;,False,False,,False,
19,currentState,current state ,Field,,,,,39,1,2,,private ConnectivityState currentState;,False,False,,False,
20,currentPicker,current picker ,Field,,,,,39,1,2,,private SubchannelPicker currentPicker;,False,False,,False,
21,loadBalancer,load balancer ,Field,,,,,38,1,2,,private EdsLoadBalancer2 loadBalancer;,False,False,,False,
22,setUp(),set up ,Method,,,"+() +getOrCreate(String,String)",,1122,27,1,,"@Before
  public void setUp() {
    MockitoAnnotations.initMocks(this);

    CallCounterProvider callCounterProvider = new CallCounterProvider() {
      @Override
      public AtomicLong getOrCreate(String cluster, @Nullable String edsServiceName) {
        return new AtomicLong();
      }
    };

    registry.register(new FakeLoadBalancerProvider(PRIORITY_POLICY_NAME));
    registry.register(new FakeLoadBalancerProvider(LRS_POLICY_NAME));
    loadBalancer = new EdsLoadBalancer2(helper, registry, mockRandom);
    loadBalancer.handleResolvedAddresses(
        ResolvedAddresses.newBuilder()
            .setAddresses(Collections.<EquivalentAddressGroup>emptyList())
            .setAttributes(
                Attributes.newBuilder()
                    .set(XdsAttributes.XDS_CLIENT_POOL, xdsClientPool)
                    .set(XdsAttributes.CALL_COUNTER_PROVIDER, callCounterProvider)
                    .build())
            .setLoadBalancingPolicyConfig(
                new EdsConfig(
                    CLUSTER, EDS_SERVICE_NAME, LRS_SERVER_NAME, null, weightedTarget, roundRobin))
            .build());
  }",False,False,"The function of the given method is to set up the necessary objects and configurations for the EdsLoadBalancer2 class. It initializes the MockitoAnnotations, creates a CallCounterProvider object, registers FakeLoadBalancerProvider objects, and sets up the load balancer with the necessary attributes and configurations.",False,"The code is a setup method that initializes a Mockito mock, creates a CallCounterProvider object, registers two FakeLoadBalancerProvider objects, and initializes an EdsLoadBalancer2 object with the necessary attributes and configurations."
