index,name,document,type,inner invocations,external invocations,calls,visits,length,lines,modifier,commit,full text,moved,removed,gpt text,gpt response,code summary
1,logger,logger logger class ,Field,,,,,140,5,26,"/** 
 * Logger class
 */
","/**
     * Logger class
     */
    private static final Logger logger =
            Logger.getLogger(ServerStoredContactListSipImpl.class);",False,False,"/** 
 * Logger class
 */
",False,"/** 
 * Logger class
 */
"
2,ROOT_GROUP_NAME,root group name root group name ,Field,,,,,98,4,26,"/** 
 * Root group name.
 */
","/**
     * Root group name.
     */
    private final static String ROOT_GROUP_NAME = ""RootGroup"";",True,True,"/** 
 * Root group name.
 */
",False,"/** 
 * Root group name.
 */
"
3,DEFAULT_WHITE_RULE_ID,default white rule id default white rule identifier ,Field,,,,,125,4,26,"/** 
 * Default ""White"" rule identifier.
 */
","/**
     * Default ""White"" rule identifier.
     */
    private final static String DEFAULT_WHITE_RULE_ID = ""presence_allow"";",False,False,"/** 
 * Default ""White"" rule identifier.
 */
",False,"/** 
 * Default ""White"" rule identifier.
 */
"
4,DEFAULT_BLOCK_RULE_ID,default block rule id default block rule identifier ,Field,,,,,125,4,26,"/** 
 * Default ""Block"" rule identifier.
 */
","/**
     * Default ""Block"" rule identifier.
     */
    private final static String DEFAULT_BLOCK_RULE_ID = ""presence_block"";",False,False,"/** 
 * Default ""Block"" rule identifier.
 */
",False,"/** 
 * Default ""Block"" rule identifier.
 */
"
5,DEFAULT_POLITE_BLOCK_RULE_ID,default polite block rule id default polite block rule identifier ,Field,,,,,158,5,26,"/** 
 * Default ""Polite Block"" rule identifier.
 */
","/**
     * Default ""Polite Block"" rule identifier.
     */
    private final static String DEFAULT_POLITE_BLOCK_RULE_ID
            = ""presence_polite_block"";",False,False,"/** 
 * Default ""Polite Block"" rule identifier.
 */
",False,"/** 
 * Default ""Polite Block"" rule identifier.
 */
"
6,sipProvider,sip provider the provider that is on top of us ,Field,"ServerStoredContactListSipImpl(ProtocolProviderServiceSipImpl,OperationSetPresenceSipImpl)",,,,115,4,18,"/** 
 * The provider that is on top of us.
 */
","/**
     * The provider that is on top of us.
     */
    private final ProtocolProviderServiceSipImpl sipProvider;",True,True,"/** 
 * The provider that is on top of us.
 */
",False,"/** 
 * The provider that is on top of us.
 */
"
7,parentOperationSet,parent operation set the operation set that created us and that we could use when dispatching subscription events ,Field,"ServerStoredContactListSipImpl(ProtocolProviderServiceSipImpl,OperationSetPresenceSipImpl)",,,,185,5,18,"/** 
 * The operation set that created us and that we could use when dispatching subscription events.
 */
","/**
     * The operation set that created us and that we could use when dispatching
     * subscription events.
     */
    private final OperationSetPresenceSipImpl parentOperationSet;",False,False,"/** 
 * The operation set that created us and that we could use when dispatching subscription events.
 */
",False,"/** 
 * The operation set that created us and that we could use when dispatching subscription events.
 */
"
8,serverStoredGroupListeners,server stored group listeners listeners that would receive event notifications for changes in group names or other properties removal or creation of groups ,Field,"ServerStoredContactListSipImpl(ProtocolProviderServiceSipImpl,OperationSetPresenceSipImpl) addGroupListener(ServerStoredGroupListener) removeGroupListener(ServerStoredGroupListener)",,,,233,5,18,"/** 
 * Listeners that would receive event notifications for changes in group names or other properties, removal or creation of groups.
 */
","/**
     * Listeners that would receive event notifications for changes in group
     * names or other properties, removal or creation of groups.
     */
    private final Vector<ServerStoredGroupListener> serverStoredGroupListeners;",True,True,"/** 
 * Listeners that would receive event notifications for changes in group names or other properties, removal or creation of groups.
 */
",False,"/** 
 * Listeners that would receive event notifications for changes in group names or other properties, removal or creation of groups.
 */
"
9,rootGroup,root group the root contact group the container for all sip contacts and groups ,Field,"ServerStoredContactListSipImpl(ProtocolProviderServiceSipImpl,OperationSetPresenceSipImpl)",,,,138,4,18,"/** 
 * The root contact group. The container for all SIP contacts and groups.
 */
","/**
     * The root contact group. The container for all SIP contacts and groups.
     */
    private final ContactGroupSipImpl rootGroup;",True,True,"/** 
 * The root contact group. The container for all SIP contacts and groups.
 */
",False,"/** 
 * The root contact group. The container for all SIP contacts and groups.
 */
"
10,presRules,pres rules current presence rules ,Field,,,,,77,4,2,"/** 
 * Current presence rules.
 */
","/**
     * Current presence rules.
     */
    private RulesetType presRules;",False,False,"/** 
 * Current presence rules.
 */
",False,"/** 
 * Current presence rules.
 */
"
